x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5
21.30102311,0.07,-2.409550435,21.30102311,0.07,-2.401777392,306.5020485,0.07,-51.08463955,21.30102311,0.07,-2.376406094,21.30102311,0.07,-2.820194471
21.30102311,0.08,-2.411547385,21.30102311,0.08,-2.409384944,2884.979876,0.07,-51.08198339,21.30102311,0.08,-2.385579146,21.30102311,0.08,-2.819100058
21.30102311,0.09,-2.423411717,21.30102311,0.09,-2.419113139,4271.567631,0.07,-51.05781374,21.30102311,0.09,-2.386122534,21.30102311,0.09,-2.829581666
21.30102311,0.11,-2.437625865,21.30102311,0.11,-2.427573402,2531.765381,0.07,-51.04791481,21.30102311,0.11,-2.413697455,21.30102311,0.11,-2.826364261
21.30102311,0.12,-2.437670796,21.30102311,0.12,-2.431953037,1409.433597,0.07,-50.94590509,21.30102311,0.12,-2.411423014,21.30102311,0.12,-2.831813731
21.30102311,0.13,-2.439679196,21.30102311,0.13,-2.435892481,3747.405027,0.07,-50.93628437,21.30102311,0.13,-2.425565301,21.30102311,0.13,-2.835739749
21.30102311,0.14,-2.444189989,21.30102311,0.14,-2.441195097,11425.59332,0.08,-50.92155752,21.30102311,0.14,-2.436010377,21.30102311,0.14,-2.838406167
21.30102311,0.15,-2.449880514,21.30102311,0.15,-2.446822512,189.2613148,0.07,-50.91991822,21.30102311,0.15,-2.438009892,21.30102311,0.15,-2.83753161
21.30102311,0.16,-2.456363844,21.30102311,0.16,-2.45071688,3510.079613,0.07,-50.91622923,21.30102311,0.16,-2.443114485,21.30102311,0.16,-2.842920353
21.30102311,0.17,-2.460447035,21.30102311,0.17,-2.454988955,150.0986228,0.06,-50.90595042,21.30102311,0.17,-2.451224549,21.30102311,0.17,-2.846696804
21.30102311,0.18,-2.463986113,21.30102311,0.18,-2.462279212,956.2897738,0.07,-50.90179869,21.30102311,0.18,-2.455282329,21.30102311,0.18,-2.84651654
21.30102311,0.19,-2.470973785,21.30102311,0.19,-2.465015898,418.0924994,0.05,-50.89804098,21.30102311,0.19,-2.45867763,21.30102311,0.19,-2.844449221
21.30102311,0.1,-2.432070012,21.30102311,0.1,-2.420061453,650.9323038,0.05,-50.8943492,21.30102311,0.1,-2.405749761,21.30102311,0.1,-2.829292521
21.30102311,0.21,-2.477410228,21.30102311,0.21,-2.474605634,1503.915082,0.07,-50.88092213,21.30102311,0.21,-2.470033766,21.30102311,0.21,-2.850304632
21.30102311,0.22,-2.480378716,21.30102311,0.22,-2.477352129,650.9323038,0.07,-50.88031745,21.30102311,0.22,-2.473631085,21.30102311,0.22,-2.851421878
21.30102311,0.23,-2.485730727,21.30102311,0.23,-2.482474711,52.67957446,0.07,-50.86320409,21.30102311,0.23,-2.474407323,21.30102311,0.23,-2.853682367
21.30102311,0.24,-2.490406753,21.30102311,0.24,-2.485743173,87.38452515,0.06,-50.84327939,21.30102311,0.24,-2.483523232,21.30102311,0.24,-2.857155858
21.30102311,0.25,-2.495180709,21.30102311,0.25,-2.491088327,3079.798508,0.07,-50.81282746,21.30102311,0.25,-2.485814466,21.30102311,0.25,-2.858638181
21.30102311,0.26,-2.499720633,21.30102311,0.26,-2.494604461,2081.889145,0.07,-50.79330488,21.30102311,0.26,-2.493188529,21.30102311,0.26,-2.859459413
21.30102311,0.27,-2.502488621,21.30102311,0.27,-2.500868355,255.187358,0.05,-50.78481502,21.30102311,0.27,-2.496699641,21.30102311,0.27,-2.862178055
21.30102311,0.28,-2.503678978,21.30102311,0.28,-2.505021155,65.40802953,0.06,-50.75057836,21.30102311,0.28,-2.499678513,21.30102311,0.28,-2.862668108
21.30102311,0.29,-2.509198869,21.30102311,0.29,-2.50696808,1087.954587,0.07,-50.75042585,21.30102311,0.29,-2.505081161,21.30102311,0.29,-2.863611234
21.30102311,0.2,-2.472673575,21.30102311,0.2,-2.470013982,83.09412468,0.08,-50.74778753,21.30102311,0.2,-2.467088308,21.30102311,0.2,-2.848866926
21.30102311,0.31,-2.520188185,21.30102311,0.31,-2.516034775,59.80981421,0.06,-50.7306628,21.30102311,0.31,-2.512394409,21.30102311,0.31,-2.868956163
21.30102311,0.32,-2.522948067,21.30102311,0.32,-2.519878129,1950.607814,0.07,-50.72490692,21.30102311,0.32,-2.518277805,21.30102311,0.32,-2.868425206
21.30102311,0.33,-2.526854814,21.30102311,0.33,-2.524614582,168.3936115,0.06,-50.71317136,21.30102311,0.33,-2.522273278,21.30102311,0.33,-2.870329119
21.30102311,0.34,-2.530170378,21.30102311,0.34,-2.529854003,10019.43305,0.08,-50.71284757,21.30102311,0.34,-2.52676662,21.30102311,0.34,-2.87322512
21.30102311,0.35,-2.533217147,21.30102311,0.35,-2.53345124,107.6688244,0.07,-50.71243442,21.30102311,0.35,-2.533296645,21.30102311,0.35,-2.873644935
21.30102311,0.36,-2.538847556,21.30102311,0.36,-2.538355837,1320.967788,0.07,-50.70195352,21.30102311,0.36,-2.535926453,21.30102311,0.36,-2.875263365
21.30102311,0.37,-2.543152181,21.30102311,0.37,-2.542399692,10699.3945,0.08,-50.66626986,21.30102311,0.37,-2.54113213,21.30102311,0.37,-2.874886067
21.30102311,0.38,-2.546074185,21.30102311,0.38,-2.546217976,9382.765028,0.08,-50.62273203,21.30102311,0.38,-2.545390541,21.30102311,0.38,-2.875190108
21.30102311,0.39,-2.549875851,21.30102311,0.39,-2.550423245,2371.840245,0.07,-50.6205576,21.30102311,0.39,-2.549375464,21.30102311,0.39,-2.878819538
21.30102311,0.3,-2.514364152,21.30102311,0.3,-2.511964371,65.40802953,0.05,-50.60090063,21.30102311,0.3,-2.509767529,21.30102311,0.3,-2.866990177
21.30102311,0.41,-2.557239036,21.30102311,0.41,-2.558585113,57.27510694,0.06,-50.58570536,21.30102311,0.41,-2.558293529,21.30102311,0.41,-2.878989435
21.30102311,0.42,-2.560436604,21.30102311,0.42,-2.562462127,474.0738591,0.07,-50.54269239,21.30102311,0.42,-2.562601308,21.30102311,0.42,-2.88057113
21.30102311,0.43,-2.563431442,21.30102311,0.43,-2.566426735,8786.633921,0.08,-50.51033538,21.30102311,0.43,-2.567705703,21.30102311,0.43,-2.881381523
21.30102311,0.44,-2.56744768,21.30102311,0.44,-2.570952031,1238.134633,0.07,-50.49445621,21.30102311,0.44,-2.571646558,21.30102311,0.44,-2.881576746
21.30102311,0.45,-2.571538845,21.30102311,0.45,-2.573803683,537.9275415,0.06,-50.47824988,21.30102311,0.45,-2.574643078,21.30102311,0.45,-2.882592122
21.30102311,0.46,-2.57534659,21.30102311,0.46,-2.576629898,87.38452515,0.07,-50.45620989,21.30102311,0.46,-2.577610109,21.30102311,0.46,-2.883132062
21.30102311,0.47,-2.578645069,21.30102311,0.47,-2.580594171,79.07689576,0.08,-50.45297186,21.30102311,0.47,-2.583731736,21.30102311,0.47,-2.884185283
21.30102311,0.48,-2.581430276,21.30102311,0.48,-2.583883787,150.0986228,0.07,-50.44250637,21.30102311,0.48,-2.586720664,21.30102311,0.48,-2.885831933
21.30102311,0.49,-2.584517308,21.30102311,0.49,-2.587749761,102.0869143,0.07,-50.43684694,21.30102311,0.49,-2.592125365,21.30102311,0.49,-2.884881806
21.30102311,0.4,-2.553594805,21.30102311,0.4,-2.554710952,693.8357004,0.06,-50.42875485,21.30102311,0.4,-2.55475217,21.30102311,0.4,-2.878675402
21.30102311,0.51,-2.592061692,21.30102311,0.51,-2.595227379,68.49577553,0.08,-50.42805216,21.30102311,0.51,-2.59872822,21.30102311,0.51,-2.886832599
21.30102311,0.52,-2.595195847,21.30102311,0.52,-2.598824881,113.6303045,0.07,-50.41177121,21.30102311,0.52,-2.603601661,21.30102311,0.52,-2.887390435
21.30102311,0.53,-2.598229264,21.30102311,0.53,-2.601677615,91.96667286,0.07,-50.40778655,21.30102311,0.53,-2.606279952,21.30102311,0.53,-2.886890384
21.30102311,0.54,-2.601728477,21.30102311,0.54,-2.605554974,271.1800984,0.05,-50.40351148,21.30102311,0.54,-2.610934668,21.30102311,0.54,-2.886664751
21.30102311,0.55,-2.60422604,21.30102311,0.55,-2.608950208,213.0635179,0.05,-50.39033449,21.30102311,0.55,-2.61517799,21.30102311,0.55,-2.88728483
21.30102311,0.56,-2.607584382,21.30102311,0.56,-2.612218993,1019.957478,0.07,-50.38515627,21.30102311,0.56,-2.619064581,21.30102311,0.56,-2.888242028
21.30102311,0.57,-2.610837385,21.30102311,0.57,-2.615556691,474.0738591,0.06,-50.38052826,21.30102311,0.57,-2.623198914,21.30102311,0.57,-2.888367478
21.30102311,0.58,-2.614685631,21.30102311,0.58,-2.618596526,288.2603451,0.05,-50.37135598,21.30102311,0.58,-2.62569413,21.30102311,0.58,-2.887181397
21.30102311,0.59,-2.61705988,21.30102311,0.59,-2.62170962,62.51688158,0.08,-50.35240374,21.30102311,0.59,-2.629617712,21.30102311,0.59,-2.887769208
21.30102311,0.5,-2.588378589,21.30102311,0.5,-2.591409397,1160.575499,0.07,-50.35211939,21.30102311,0.5,-2.595178938,21.30102311,0.5,-2.884980705
21.30102311,0.6,-2.62025618,21.30102311,0.6,-2.625241182,8228.458728,0.08,-50.34299384,21.30102311,0.6,-2.633360159,21.30102311,0.6,-2.888987884
21.38949268,0.05,-2.31412401,21.38949268,0.05,-2.323612518,7216.463276,0.08,-50.34075873,21.38949268,0.05,-2.312609033,21.38949268,0.05,-2.728468033
21.38949268,0.06,-2.317486126,21.38949268,0.06,-2.317371941,7705.822779,0.08,-50.33997771,21.38949268,0.06,-2.309839357,21.38949268,0.06,-2.736660255
21.38949268,0.07,-2.324436639,21.38949268,0.07,-2.320487088,369.0129082,0.05,-50.32415521,21.38949268,0.07,-2.312146173,21.38949268,0.07,-2.747440622
21.38949268,0.08,-2.331531671,21.38949268,0.08,-2.323607455,1827.685219,0.07,-50.32146503,21.38949268,0.08,-2.316497358,21.38949268,0.08,-2.745339908
21.38949268,0.09,-2.344091423,21.38949268,0.09,-2.335611835,610.760584,0.07,-50.31046178,21.38949268,0.09,-2.328909786,21.38949268,0.09,-2.745690068
21.38949268,0.11,-2.35270849,21.38949268,0.11,-2.34288749,119.9971652,0.07,-50.29628746,21.38949268,0.11,-2.341857524,21.38949268,0.11,-2.752820607
21.38949268,0.12,-2.354270268,21.38949268,0.12,-2.347836177,59.80981421,0.05,-50.28788897,21.38949268,0.12,-2.340358704,21.38949268,0.12,-2.758892791
21.38949268,0.13,-2.360127424,21.38949268,0.13,-2.350919256,788.5931719,0.06,-50.27188127,21.38949268,0.13,-2.347142228,21.38949268,0.13,-2.749964555
21.38949268,0.14,-2.367195589,21.38949268,0.14,-2.358046509,75.31544547,0.09,-50.26966774,21.38949268,0.14,-2.349642167,21.38949268,0.14,-2.759881279
21.38949268,0.15,-2.367488538,21.38949268,0.15,-2.362893529,79.07689576,0.05,-50.24384393,21.38949268,0.15,-2.358526897,21.38949268,0.15,-2.765960786
21.38949268,0.16,-2.37351434,21.38949268,0.16,-2.368394818,62.51688158,0.07,-50.2288641,21.38949268,0.16,-2.361502224,21.38949268,0.16,-2.767939692
21.38949268,0.17,-2.378860489,21.38949268,0.17,-2.37188602,3287.864806,0.08,-50.21829615,21.38949268,0.17,-2.366194624,21.38949268,0.17,-2.767092253
21.38949268,0.18,-2.381942479,21.38949268,0.18,-2.380375779,693.8357004,0.07,-50.21373973,21.38949268,0.18,-2.376158082,21.38949268,0.18,-2.769083135
21.38949268,0.19,-2.390300271,21.38949268,0.19,-2.385539656,57.27510694,0.08,-50.2079961,21.38949268,0.19,-2.377565841,21.38949268,0.19,-2.772094411
21.38949268,0.1,-2.348071115,21.38949268,0.1,-2.341244679,6329.233609,0.08,-50.19907025,21.38949268,0.1,-2.333756612,21.38949268,0.1,-2.749195893
21.38949268,0.21,-2.39547367,21.38949268,0.21,-2.393849681,1712.589156,0.07,-50.18212789,21.38949268,0.21,-2.389655387,21.38949268,0.21,-2.777067105
21.38949268,0.22,-2.401154368,21.38949268,0.22,-2.398367146,4869.440078,0.08,-50.18030653,21.38949268,0.22,-2.3923594,21.38949268,0.22,-2.777865511
21.38949268,0.23,-2.4066824,21.38949268,0.23,-2.404891589,141.8151899,0.07,-50.17455454,21.38949268,0.23,-2.396594006,21.38949268,0.23,-2.787260927
21.38949268,0.24,-2.410571934,21.38949268,0.24,-2.407989937,65.40802953,0.09,-50.15835709,21.38949268,0.24,-2.400818029,21.38949268,0.24,-2.784605897
21.38949268,0.25,-2.415475591,21.38949268,0.25,-2.412323189,87.38452515,0.05,-50.14249048,21.38949268,0.25,-2.406886968,21.38949268,0.25,-2.786182095
21.38949268,0.26,-2.420941949,21.38949268,0.26,-2.416023216,5551.387739,0.08,-50.12545936,21.38949268,0.26,-2.413337461,21.38949268,0.26,-2.786729876
21.38949268,0.27,-2.424813275,21.38949268,0.27,-2.42103575,226.1918371,0.05,-50.12474417,21.38949268,0.27,-2.415086448,21.38949268,0.27,-2.789617733
21.38949268,0.28,-2.427696548,21.38949268,0.28,-2.426088228,6758.261494,0.08,-50.11723816,21.38949268,0.28,-2.419804588,21.38949268,0.28,-2.792324782
21.38949268,0.29,-2.432238586,21.38949268,0.29,-2.430157941,54.90178552,0.08,-50.07432705,21.38949268,0.29,-2.426933609,21.38949268,0.29,-2.794262926
21.38949268,0.2,-2.392853233,21.38949268,0.2,-2.387730309,75.31544547,0.07,-50.06759961,21.38949268,0.2,-2.386833553,21.38949268,0.2,-2.775480567
21.38949268,0.31,-2.441159946,21.38949268,0.31,-2.438534278,91.96667286,0.08,-50.03601477,21.38949268,0.31,-2.436332179,21.38949268,0.31,-2.798726851
21.38949268,0.32,-2.44464348,21.38949268,0.32,-2.443341026,71.79348827,0.05,-50.01748335,21.38949268,0.32,-2.439874087,21.38949268,0.32,-2.799775593
21.38949268,0.33,-2.450021069,21.38949268,0.33,-2.447819242,3747.405027,0.08,-50.01279845,21.38949268,0.33,-2.445589391,21.38949268,0.33,-2.802644083
21.38949268,0.34,-2.452706395,21.38949268,0.34,-2.451562646,840.8575076,0.07,-50.01199192,21.38949268,0.34,-2.450337391,21.38949268,0.34,-2.803353969
21.38949268,0.35,-2.458281186,21.38949268,0.35,-2.456768223,141.8151899,0.06,-49.99369631,21.38949268,0.35,-2.455194022,21.38949268,0.35,-2.80463638
21.38949268,0.36,-2.463036562,21.38949268,0.36,-2.460751577,226.1918371,0.07,-49.98981162,21.38949268,0.36,-2.461133732,21.38949268,0.36,-2.805451338
21.38949268,0.37,-2.466188233,21.38949268,0.37,-2.463923778,896.6758182,0.07,-49.97475876,21.38949268,0.37,-2.46361844,21.38949268,0.37,-2.808531437
21.38949268,0.38,-2.470264195,21.38949268,0.38,-2.46866626,739.656528,0.07,-49.97142999,21.38949268,0.38,-2.468695902,21.38949268,0.38,-2.810262836
21.38949268,0.39,-2.475908877,21.38949268,0.39,-2.47335735,178.4843771,0.06,-49.9650674,21.38949268,0.39,-2.473971668,21.38949268,0.39,-2.810760984
21.38949268,0.3,-2.436209107,21.38949268,0.3,-2.435918698,1712.589156,0.08,-49.95144601,21.38949268,0.3,-2.428744135,21.38949268,0.3,-2.797476955
21.38949268,0.41,-2.482676663,21.38949268,0.41,-2.481246761,96.86040662,0.08,-49.94530347,21.38949268,0.41,-2.482594699,21.38949268,0.41,-2.81396917
21.38949268,0.42,-2.486886151,21.38949268,0.42,-2.486102106,5927.522106,0.08,-49.92231481,21.38949268,0.42,-2.487955664,21.38949268,0.42,-2.815465488
21.38949268,0.43,-2.490089586,21.38949268,0.43,-2.490396866,12201.17367,0.09,-49.90261202,21.38949268,0.43,-2.491658516,21.38949268,0.43,-2.814806339
21.38949268,0.44,-2.493658002,21.38949268,0.44,-2.494116289,168.3936115,0.05,-49.86831979,21.38949268,0.44,-2.496118793,21.38949268,0.44,-2.816488593
21.38949268,0.45,-2.497344758,21.38949268,0.45,-2.49818379,65.40802953,0.08,-49.85779906,21.38949268,0.45,-2.501270455,21.38949268,0.45,-2.818531043
21.38949268,0.46,-2.500687012,21.38949268,0.46,-2.50270175,4271.567631,0.08,-49.83683386,21.38949268,0.46,-2.50386974,21.38949268,0.46,-2.82023447
21.38949268,0.47,-2.50447926,21.38949268,0.47,-2.506199929,68.49577553,0.07,-49.82543195,21.38949268,0.47,-2.509294966,21.38949268,0.47,-2.819911451
21.38949268,0.48,-2.50901798,21.38949268,0.48,-2.510222322,50.59885249,0.09,-49.80919233,21.38949268,0.48,-2.513355613,21.38949268,0.48,-2.820603047
21.38949268,0.49,-2.511591105,21.38949268,0.49,-2.514144975,537.9275415,0.07,-49.80312563,21.38949268,0.49,-2.5189182,21.38949268,0.49,-2.822506229
21.38949268,0.4,-2.478819951,21.38949268,0.4,-2.478375203,59.80981421,0.07,-49.80116444,21.38949268,0.4,-2.478029476,21.38949268,0.4,-2.811397946
21.38949268,0.51,-2.519107767,21.38949268,0.51,-2.521775642,369.0129082,0.06,-49.7947532,21.38949268,0.51,-2.525289596,21.38949268,0.51,-2.823462196
21.38949268,0.52,-2.522715584,21.38949268,0.52,-2.525499495,1503.915082,0.08,-49.78294125,21.38949268,0.52,-2.530044348,21.38949268,0.52,-2.824608284
21.38949268,0.53,-2.527791861,21.38949268,0.53,-2.52877204,79.07689576,0.09,-49.75935446,21.38949268,0.53,-2.533140289,21.38949268,0.53,-2.82474678
21.38949268,0.54,-2.530438578,21.38949268,0.54,-2.532974971,54.90178552,0.06,-49.75883484,21.38949268,0.54,-2.537812782,21.38949268,0.54,-2.826812437
21.38949268,0.55,-2.534688573,21.38949268,0.55,-2.536106822,2884.979876,0.08,-49.75830429,21.38949268,0.55,-2.541799974,21.38949268,0.55,-2.826189725
21.38949268,0.56,-2.537712926,21.38949268,0.56,-2.540257544,1950.607814,0.08,-49.72854694,21.38949268,0.56,-2.546204629,21.38949268,0.56,-2.828673849
21.38949268,0.57,-2.541205672,21.38949268,0.57,-2.543480417,4560.67423,0.08,-49.72367203,21.38949268,0.57,-2.549607248,21.38949268,0.57,-2.828312992
21.38949268,0.58,-2.544086681,21.38949268,0.58,-2.547498177,83.09412468,0.07,-49.7153458,21.38949268,0.58,-2.554362073,21.38949268,0.58,-2.8275671
21.38949268,0.59,-2.547793301,21.38949268,0.59,-2.550958373,3510.079613,0.08,-49.70067078,21.38949268,0.59,-2.557623357,21.38949268,0.59,-2.829168377
21.38949268,0.5,-2.515899069,21.38949268,0.5,-2.518004757,11425.59332,0.09,-49.69596421,21.38949268,0.5,-2.521697733,21.38949268,0.5,-2.823523739
21.38949268,0.6,-2.550957696,21.38949268,0.6,-2.554089582,1019.957478,0.08,-49.69449592,21.38949268,0.6,-2.562198791,21.38949268,0.6,-2.830083511
21.48397818,0.05,-2.239914657,21.48397818,0.05,-2.224988332,2531.765381,0.08,-49.69063388,21.48397818,0.05,-2.217573476,21.48397818,0.05,-2.643245325
21.48397818,0.06,-2.237031409,21.48397818,0.06,-2.228236555,178.4843771,0.07,-49.68211541,21.48397818,0.06,-2.216944148,21.48397818,0.06,-2.651967756
21.48397818,0.07,-2.23830262,21.48397818,0.07,-2.236058251,2081.889145,0.08,-49.62825315,21.48397818,0.07,-2.219616821,21.48397818,0.07,-2.659781231
21.48397818,0.08,-2.246174646,21.48397818,0.08,-2.243396587,504.9508815,0.07,-49.6200381,21.48397818,0.08,-2.229485764,21.48397818,0.08,-2.657134112
21.48397818,0.09,-2.254672143,21.48397818,0.09,-2.250966738,1160.575499,0.08,-49.61714942,21.48397818,0.09,-2.241208887,21.48397818,0.09,-2.665673526
21.48397818,0.11,-2.260145405,21.48397818,0.11,-2.257561041,71.79348827,0.1,-49.61267668,21.48397818,0.11,-2.248462209,21.48397818,0.11,-2.669690273
21.48397818,0.12,-2.2609665,21.48397818,0.12,-2.260285068,5199.202003,0.08,-49.60764016,21.48397818,0.12,-2.254930154,21.48397818,0.12,-2.671919902
21.48397818,0.13,-2.270100508,21.48397818,0.13,-2.263241105,213.0635179,0.07,-49.58917511,21.48397818,0.13,-2.259194012,21.48397818,0.13,-2.673200538
21.48397818,0.14,-2.27647569,21.48397818,0.14,-2.272110381,102.0869143,0.08,-49.58831249,21.48397818,0.14,-2.264406747,21.48397818,0.14,-2.680428032
21.48397818,0.15,-2.283411595,21.48397818,0.15,-2.276062538,59.80981421,0.09,-49.58508404,21.48397818,0.15,-2.267884542,21.48397818,0.15,-2.682614159
21.48397818,0.16,-2.289077108,21.48397818,0.16,-2.283097694,288.2603451,0.07,-49.57205087,21.48397818,0.16,-2.276797269,21.48397818,0.16,-2.684146435
21.48397818,0.17,-2.291527465,21.48397818,0.17,-2.286085989,1604.821308,0.08,-49.5628964,21.48397818,0.17,-2.280615345,21.48397818,0.17,-2.686967467
21.48397818,0.18,-2.295963387,21.48397818,0.18,-2.291829652,10699.3945,0.09,-49.55904772,21.48397818,0.18,-2.285352582,21.48397818,0.18,-2.690503086
21.48397818,0.19,-2.302695229,21.48397818,0.19,-2.299254073,48.65061095,0.1,-49.55606337,21.48397818,0.19,-2.293842214,21.48397818,0.19,-2.693026853
21.48397818,0.1,-2.260184933,21.48397818,0.1,-2.258348296,2371.840245,0.08,-49.55547375,21.48397818,0.1,-2.2452759,21.48397818,0.1,-2.669097676
21.48397818,0.21,-2.310328749,21.48397818,0.21,-2.309706342,10019.43305,0.09,-49.53526766,21.48397818,0.21,-2.30173251,21.48397818,0.21,-2.699003679
21.48397818,0.22,-2.315181859,21.48397818,0.22,-2.311692052,788.5931719,0.08,-49.52894606,21.48397818,0.22,-2.303863138,21.48397818,0.22,-2.700017387
21.48397818,0.23,-2.320419271,21.48397818,0.23,-2.318533871,4000.868569,0.08,-49.51569569,21.48397818,0.23,-2.313385926,21.48397818,0.23,-2.702517547
21.48397818,0.24,-2.325925537,21.48397818,0.24,-2.322622549,1238.134633,0.08,-49.48552218,21.48397818,0.24,-2.318064313,21.48397818,0.24,-2.703458856
21.48397818,0.25,-2.3298261,21.48397818,0.25,-2.327121447,240.212882,0.07,-49.47771426,21.48397818,0.25,-2.321528511,21.48397818,0.25,-2.707453639
21.48397818,0.26,-2.332367369,21.48397818,0.26,-2.332692287,3079.798508,0.08,-49.47439398,21.48397818,0.26,-2.325630421,21.48397818,0.26,-2.710143199
21.48397818,0.27,-2.339658281,21.48397818,0.27,-2.336103234,68.49577553,0.05,-49.4532359,21.48397818,0.27,-2.332865476,21.48397818,0.27,-2.713378939
21.48397818,0.28,-2.344062946,21.48397818,0.28,-2.340686273,240.212882,0.06,-49.43084651,21.48397818,0.28,-2.33615046,21.48397818,0.28,-2.714490601
21.48397818,0.29,-2.348365232,21.48397818,0.29,-2.344373265,288.2603451,0.08,-49.4290979,21.48397818,0.29,-2.34329201,21.48397818,0.29,-2.716105575
21.48397818,0.2,-2.30943333,21.48397818,0.2,-2.304548977,150.0986228,0.05,-49.42854168,21.48397818,0.2,-2.298341887,21.48397818,0.2,-2.695436435
21.48397818,0.31,-2.355826616,21.48397818,0.31,-2.355740045,71.79348827,0.11,-49.42179882,21.48397818,0.31,-2.350806474,21.48397818,0.31,-2.724035541
21.48397818,0.32,-2.361021411,21.48397818,0.32,-2.359248165,896.6758182,0.08,-49.39754591,21.48397818,0.32,-2.357091109,21.48397818,0.32,-2.722848225
21.48397818,0.33,-2.368218111,21.48397818,0.33,-2.364777664,573.1466143,0.07,-49.38886189,21.48397818,0.33,-2.361190285,21.48397818,0.33,-2.726654159
21.48397818,0.34,-2.371219757,21.48397818,0.34,-2.368525399,168.3936115,0.07,-49.38586896,21.48397818,0.34,-2.367749552,21.48397818,0.34,-2.727482109
21.48397818,0.35,-2.374896573,21.48397818,0.35,-2.374207302,9382.765028,0.09,-49.38442385,21.48397818,0.35,-2.373665331,21.48397818,0.35,-2.732108969
21.48397818,0.36,-2.381338372,21.48397818,0.36,-2.37900943,739.656528,0.08,-49.37232327,21.48397818,0.36,-2.378483088,21.48397818,0.36,-2.73284622
21.48397818,0.37,-2.386257387,21.48397818,0.37,-2.383958829,537.9275415,0.05,-49.36696958,21.48397818,0.37,-2.383706248,21.48397818,0.37,-2.73356586
21.48397818,0.38,-2.389005667,21.48397818,0.38,-2.387726003,240.212882,0.08,-49.35559546,21.48397818,0.38,-2.388245469,21.48397818,0.38,-2.735252053
